index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
290,"Tôi rất ko hài lòng về thái độ phục vụ của nhân viên tính tiền. Thái độ của nhân viên cứ ""hầm hầm"" vậy, nói thì cứ như quát vào mặt ng ta. Ng ta mua đến quầy tính tiền rồi còn hỏi có tiền trả ko vậy là thái độ ""khinh thường"" à. Nên tôi đề nghị ban quản lí coi, điều chỉnh lại thái độ của nhân viên.
",0,0,0,0,0,2,0,0,0,0,0,0,mua_sam 
291,Đông đúng phục vụ quá chán hệ thống quản lí quá kém hay thế nào ấy,0,0,0,1,0,0,0,0,0,0,0,0,an_uong 
293,Giao mua tại chi nhánh quy Nhơn và đây chỉ đập củ xã giao hỏng,0,0,0,0,0,1,0,0,0,0,0,0,mua_sam 
294,"Mọi thứ diễn ra tốt đẹp, dịch vụ tuyệt vời. Không gặp bất kỳ vấn đề nào. Muốn giới thiệu cho bất cứ ai cần chuyển khoản.",0,0,0,0,0,0,0,0,0,0,5,0,di_chuyen 
295,"Thái là lần thứ hai chúng tôi đến đây với năm con hàu và thật tuyệt vời, không thể hạnh phúc hơn, cảm ơn vì món ăn tuyệt vời! Chúng tôi đã có rau muống với thịt bò, mì trứng hải sản bạn bè, mì trứng xào thịt bò và ốc nhồi thịt heo, hương vị đẹp và nhân viên xinh đẹp!",5,0,5,5,0,0,0,0,0,5,0,0,giai_tri nha_hang 
302,"Ngoài ra, tôi ngửi thấy một mùi lạ (tiềm ẩn) từ unagi, như thể lươn chưa được chế biến đủ tốt nhưng mùi nướng bao phủ nó khá tốt. 
bf của tôi dường như không đồng ý. anh ta nuốt chửng tất cả cá chình makis và temakis, tôi không chạm vào một con.",0,0,0,2,0,0,0,0,0,0,0,0,an_uong 
305,"Một địa điểm không thể bỏ qua khi bạn đến thăm thành phố Hồ Chí Minh. Vị trí trung tâm, thiêt kế pháp đặc trưng, rât đẹp và giầu ý nghĩa lịch sử",0,5,0,0,0,0,0,0,0,0,0,0,luu_tru 
309,Tôi thấy sự trung thực và hỗ trợ khách hàng tối đa khi có thể của anh ấy.,0,0,5,0,0,0,5,0,0,0,0,0,giai_tri nha_hang 
310,"Mình là du khách được giới thiệu đến tiệm mua bánh hồng, bánh ít lá gai về làm quà. Bánh hồng 70k/kg, bánh ít lá gai 3.500 / cái. Tiệm chuyên bán bánh Tây và bánh kem là chủ yếu. Nhân viên phục vụ dễ thương, và kiên nhẫn tư vấn bánh cho mình. Tiệm còn hỗ trợ cắt bánh hồng ra thành các miếng nhỏ nhé. Bánh mua về gia đình mình khen ngon và muốn mua thêm. Các bạn ghé thử nhé.",0,0,0,5,0,5,0,0,0,5,0,0,mua_sam 
311,"Các bạn đi du lịch nên mua hải sản ở đây, nơi đây tập trung đủ loại hải sản tươi ngon với giá cả phải chăng
",0,0,0,5,0,0,0,0,0,0,0,5,an_uong mua_sam 
314,"Đây là những món mà gđ mình đến quán ăn. Món ăn ở đây rất ngon và hợp giá tiền,đồ ăn trang trí bắt mắt,các bạn đến đây hãy ăn thử món rong nho salad và lẫu sứa nước lèo nhé vì nó rất ngon 🥰🥰 không gian thoáng mát sach sẽ có xe đưa đón free tại FLC và nv phục vụ nhiệt tình dễ thương.Có dịp sẽ quay lại quán nhé ❤️❤️❤️",0,0,5,5,5,0,0,0,0,5,5,0,nha_hang 
316,"Người lái xe của chúng tôi đã đợi chúng tôi với một tấm biển khi chúng tôi đến. Chiếc xe thoải mái và chúng tôi đã đến khách sạn của mình 
mà không xảy ra sự cố. Thật là một cảm giác tuyệt vời khi mọi thứ đã được lên kế hoạch trước để đưa chúng tôi từ sân bay về khách sạn. Tôi muốn giới thiệu dịch vụ này cho gia đình và bạn bè.",0,0,0,0,5,0,5,0,0,0,5,0,giai_tri 
321,Mình thấy ko phù hợp tiêu chuẩn ks 4*. ăn sáng sơ sài ít món lắm luôn. phòng tắm thì bé quá làm gì cũng vướng. phòng mình ở ko có tắm đứng mà chỉ có bồn thui.,0,2,2,0,0,0,0,1,0,0,0,0,nha_hang 
332,"Delicious mì ống siêu tươi và bánh pizza tuyệt vời! Thực sự tốt phạm vi của các loại bia, với một cặp vợ chồng trên máy. Dịch vụ xuất sắc và đội ngũ nhân viên thân thiện. Một nơi thoáng mát nhìn xuống phố.",0,3,0,5,0,0,0,0,0,5,0,0,luu_tru 
335,"Máy mới và tốt, máy chủ trạng thái quá vô tình ",0,0,0,0,5,0,0,0,0,0,0,0,di_chuyen 
338,"Đồ ăn ngon, giá cả hợp lý. Năm nào nhà mình đi FLC đều ăn 3 bữa ở đây hết 😏",0,0,0,5,0,0,5,0,0,5,0,0,giai_tri 
341,"Đẹp, đi lại thuận tiện.. được cái WC ở phòng chờ view tuyệt vời ông mặt trời 🤣🤣🤣",0,0,0,0,4,0,0,4,0,0,0,0,luu_tru di_chuyen 
349,"Mình đi du lịch rất nhiều vùng miền ở VN, cảnh vật và con người là 2 yếu tố quan trọng để khách du lịch ấn tượng và nhớ mãi về mảnh đất nơi họ đi qua. Nhà hàng này làm mình có ấn tượng không tốt, cách làm việc không thể chấp nhận nổi. Mình đặt bàn đặt chỗ theo thực đơn cho đoàn 7 mâm các kiểu từ buổi tối hôm trước, sáng 9h alo gọi điện để kiểm tra lại ( vì biết bây giờ QN đông khách có thể có trục trặc) nhà hàng báo em không nhận đoàn chị nữa. Quá choáng!!",0,0,0,1,0,0,0,0,1,1,0,0,nha_hang 
351,"tôi đã đến và thưởng thức. nhà hàng phục vụ rất chuyên nghiệp, các món ăn hải sản đều tươi sống . nấu ăn rất ngon.",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
352,"Xịn sò ạ!!!!! Lớn đầu rồi vẫn rất thích điều vào trong này chơi bời, tắm biển.... Rất thích hợp cho trẻ em chơi bời thoả thích, người lớn cũng bung lụa lắm ạ!!!! Đi tắm biển thì vào đây gửi xe cho an toàn, đừng để xe ở ngoài vỉa hè cạnh bờ biển nha, coi mất trộm như chơi ấy
",0,5,0,0,0,0,5,0,0,0,0,0,giai_tri luu_tru 
353,"Nhà hàng có xe điện và oto đưa đón khách từ FLC đến nhà hàng tận nơi. nhiều Hải sản tươi chế biến ngon. Không gian rất thoáng mát và đặc biệt nhân viên và chủ quán rất vui vẻ , thân thiện với khách. Chắc chắn sẽ quay lẠi với quán hoàng thao này !!!",0,0,5,0,5,0,0,0,5,5,0,0,an_uong di_chuyen 
359,Quán phục vụ rất nhanh đồ ăn ngon mấy bạn nhân viên nhiệt tình không gian quán cozy mình sẽ ghé lại lần nữa,5,0,5,5,0,0,0,0,0,5,0,0,giai_tri nha_hang 
360,"Quán bán đặc sản bình định ngon ít chỗ bán, hải sản chuyên mực câu chất lượng, ngon, rẻ. Đáng tiền, uy tín.",0,0,0,0,0,5,0,0,0,5,0,5,an_uong 
368,"buffer sáng hơi ít món, phòng hường biển nóng, mỗi phòng nên có cái quạt cây cho thoáng.",0,2,2,0,0,0,0,3,0,3,0,0,nha_hang an_uong 
378,"Shop có món cá ngừ đại dương phi lê ngon tuyệt. Lại rất rẻ so với thị trường. Chả ram tôm đất cũng ngon và rẻ. Phục vụ thân thiện, nhiệt tình.
",0,0,0,5,0,0,0,0,0,5,0,5,mua_sam 
381,"Quán nằm ngay bờ biển, không gian thoáng đãng, mát mẻ thích hợp cho những ngày hè. Trang trí đẹp, phù hợp với giới trẻ. Đồ uống tạm ổn.",5,0,5,4,0,0,0,0,0,4,0,0,giai_tri nha_hang 
382,"Khách sạn Quy Nhơn gần biển đẹp nhất mà mình biết.
Ấn tượng với view tầng 6 nhìn ra bãi biển và đường chân trời.
Phục vụ và đồ ăn thì quá ưng rồi.
Nói chung phù hợp với những thành phần sống ảo như mình.
",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
384,Saigon Transfers thật tuyệt vời! Thời gian đến của chúng tôi thay đổi nhiều lần nhưng cô Vũ vẫn có sức chứa và rất phản hồi qua email.,0,0,0,0,5,0,0,0,0,0,0,0,di_chuyen 
386,"Nhà hàng tệ, không bao giờ quay lại, Phải trả thêm phí 200k cho một đĩa đồ ăn chưa động vào trong khi không hề kêu ra thêm. Tẩy chạy nhà hàng làm tiền. Đồ ăn thì dở tệ. Không thể chấp nhận .",0,0,2,0,0,0,0,0,1,1,0,0,an_uong 
402,"Tôi rất vui vì chúng tôi đã tổ chức điều này vì nó giúp chúng tôi đến một đất nước xa lạ thật dễ dàng. Chúng tôi đang quan sát những 
người khác đến, những người đều bối rối và không biết họ đang làm gì. Đó có thể là chúng tôi. Những người này rất chuyên nghiệp và làm cho trải nghiệm thị thực của chúng tôi trở nên vô cùng suôn sẻ. Cảm ơn các bạn!!!",0,0,0,0,0,0,5,0,0,0,0,0,giai_tri 
405,"Sân bay là con đường dạo phố đẹp nhất Quy Nhơn rồi. Khung cảnh thoáng đãng. Quy hoạch công viên xann thông thoáng. Tuyệt vời
",5,0,0,0,0,0,0,0,0,0,4,0,giai_tri di_chuyen 
408,"okay nha bà con, trong đây hàng quán nhiều vô đối, có nhiều quán ngon, bánh thì mình thấy breadtalk okay hơn, ngoài ra thì ko có hoạt động vui chơi gì, chủ yếu ăn uống vs mua sắm quần áo, mỹ phẩm thôi nha",3,0,0,0,0,0,0,0,0,4,0,0,giai_tri an_uong 
411,Rất thích. Chắc chắn sẽ ghé lại khi đến Nha Trang,5,5,5,0,0,0,0,0,0,5,0,0,giai_tri luu_tru nha_hang an_uong 
412,"Hải sản từ 4h chiều là lên tới chợ rồi nha, tươi ngon và giá hợp lý.",0,0,0,0,0,5,0,0,0,5,0,0,an_uong mua_sam 
413,Món ăn rất ngon và vừa miệng. 2 anh chị phục vụ (chị Huyền và anh Quân) rất dễ thương với nhiệt tình luôn! Gia đình sẽ quay lại nhà hàng!!,5,0,5,5,0,0,0,0,5,5,0,0,giai_tri 
415,"Đã từ bao giờ sân bay Phù Cát lại thuộc thành phố Quy Nhơn qua thông tin của các hãng hàng không. Nên đính chính lại để sai sót này không trở nên mặc nhiên đúng
",0,0,0,0,0,0,0,0,0,0,3,0,di_chuyen 
438,"nhà hàng ocean palace cao cấp ăn ngon ,nhân viên nhiệt tình .phong cach cao cap .mà nhìn tới cái bàn vá lỗ là mất cảm tình.nhiều món ngon phải đợi hơi lâu",0,0,3,0,0,0,0,0,5,5,0,0,an_uong 
442,Khách sạn nên thay gương ở trong thang máy cho đẹp.,0,0,0,0,3,0,0,3,0,0,0,0,luu_tru di_chuyen 
447,"Bữa ăn 5 người có khách ta, khách tây. Gọi đồ ăn lâu, Nhân viên phục vụ chậm và không tư vấn được cho khách",1,0,0,0,0,0,0,0,0,1,0,0,giai_tri an_uong 
448,"Về không gian và cả ẩm thực, rất thích hợp cho các “tín đồ” của đồ ăn phương Tây nhé. Món soup bí đỏ kem béo nguậy, làm lưu luyến dễ sợ. Không gian thì hơi nhỏ, ghé quán bữa trưa thì hơi ồn tí nhưng kiểu ấm cúng.",0,0,3,3,0,0,0,0,0,4,0,0,nha_hang 
453,"Chuyến hành trình thật thú vị,hoàn hảo nhất cho một chuyến đi bằng du thuyền trên sông,ngon lành cành đào",0,0,0,0,5,0,0,0,0,0,0,0,di_chuyen 
459,"Rất thích phong cách quán Santorino coffee tea. Có thể nói đây là quán cafe đáng để ghé thăm nhất ở Quy Nhơn. Do đi công tác cả tuần nên mình cần tìm một quán cafe yên tĩnh và có đồ ăn để lf việc thì Santorino chính là nơi tuyệt vời nhất từ món ăn cho đến các món desert như flan phô mai hay món mix có nhiều thạch rất sáng tạo. Thích nhất chú chó Alaska cực dễ thương. Quán nhỏ xinh nhưng cũng đủ làm cho khách cảm thấy thoải mái nhất. Khách Tây ở đây đến dùng bữa khá nhiều.
",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
461,Đã ở Quy Nhơn lặn biển tại Alpha lặn Vieynam và nghỉ tại 5 Elements Garden. Bánh mì kẹp thịt và bánh Taco là những món ngon nhất ở thị trấn này mà nó phải có,5,0,0,5,0,0,0,0,0,5,0,0,giai_tri 
468,"Nhân viên thân thiện, nhiệt tình. Toilet rất sạch sẽ, mới, đẹp và tiện nghi. Tiện nghi đầy đủ, hiện đại, giường, drap, gối tinh tươm. Bữa ăn sáng nhiều món, vị ngon phù hợp người Sài Gòn và miền Nam. Gía bữa sáng cũng rất tốt. Vị trí khách sạn tiện lợi, đi đâu cũng gần.",4,4,0,4,0,0,0,5,0,0,0,0,giai_tri an_uong 
473,"Những bạn tiếp tân rất nhiệt tình tư vấn chỗ thuê xe và chỗ ăn uống, phòng ốc sạch sẽ, tiện lợi. Khách sạn ở đối diện biển và trung tâm nên rất tiện cho việc mua sắm và vui chơi. Rất đáng để thử, cám ơn Regalia !",5,5,0,0,0,0,0,5,0,0,0,0,giai_tri 
477,"Mình đã ghé qua đây, đầy đủ và giá cực mềm nhé👍👍👍",0,0,5,0,0,0,0,0,0,5,0,0,nha_hang an_uong 
493,"Chủ cửa hàng thì rất ghê gớm. Mình chọn đồ cho bạn, chụp ảnh cho nó xem thôi mà bị mắng sấp mặt",0,0,0,0,0,0,0,0,0,0,0,2,mua_sam 
496,"Nhà hàng có người quản lý tệ nhất mình từng gặp, mình đi có đem theo xe đẩy em bé, thay vì ko thích có thể nói lịch sự thì mình cũng hiểu, đằng này đụng vô xe đẩy của mình rồi tỏ vẻ khó chịu, sau đó quay ra nói lớn với nhân viên để cho mình nghe thấy “sau này khách nào có xe đẩy thì nói để ở ngoài hết”, vâng, vừa ăn vừa bế con chắc ăn ngon lắm. Cách cư xử quá kém như cái chợ của chị quản lý nha",0,0,2,0,0,0,0,0,1,1,0,0,an_uong 
502,Chỉ sau đó họ nói với tôi rằng họ không có nó.,1,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
506,Mình thích không gian ở đây. Rất thoáng và sạch sẽ. Không khí Đà Lạt mùa này rất mát mẻ.,0,4,0,0,0,0,0,0,0,0,0,0,luu_tru 
507,"Đồ khá đầy đủ, có thể mua dừa trái, đồ về làm quà (nem, cá mực tôm khô, các loại mắm) ở đây. Chợ mở cả ngày tuy nhiên có nhiêu khu chỉ mở sáng sớm. Ghé chợ tầm chiều tối có thể ghé ăn ốc Thúy kiều ở ngay gần đó
",0,0,0,5,0,5,0,0,0,0,0,5,an_uong 
508,Quả thật rất đẹp.phong cảnh hữu tình đến rồi mà chẳng muốn đi.cách bố trí thật sang trọng và lịch lãm.tuyệt,5,0,0,0,0,0,0,5,0,0,0,0,giai_tri luu_tru 
509,Bể bơi tầng 7 nước hơi bẩn và 3 ngày ko thay.,2,2,0,0,0,0,1,0,0,0,0,0,luu_tru 
512,"sử dụng vinaun cho tất cả mọi thứ, tài xế thậm chí đã đợi 45 phút để chúng tôi tham quan chùa Bửu Long, chỉ 30, 000 đồng cho một giờ chờ đợi. .
 . dịch vụ xuất sắc",0,0,0,0,5,0,5,0,0,0,5,0,giai_tri 
514,"Có bãi đỗ ô tô miễn phí rộng rãi, sạch, gần biển thoáng mát, có quán nước, thức ăn bình dân, khu vui chơi cho trẻ. Đến vào buổi nào trong ngày cũng đều thích hợp.
",0,5,0,0,0,0,5,0,0,0,0,0,giai_tri luu_tru 
521,"Quán ăn đáng tin cậy cho khách du lịch, bãi đậu xe rộng rãi.",0,0,0,5,0,0,0,0,5,5,0,0,nha_hang 
523,Đồ ăn sáng cũng ngon và đa dạng,0,5,5,4,0,0,0,0,0,4,0,0,luu_tru nha_hang 
532,Chúng tôi rất thích ngồi ở một chiếc bàn bên ngoài và mọi người xem trong khi có một vài loại bia tươi Tiger lạnh và lạnh. Không gọi món nhưng thực đơn trông có vẻ OK và mùi bánh pizza nấu ăn chắc chắn hấp dẫn. Phòng tắm rất sạch sẽ. Vị trí tốt trên đường từ bãi biển với một làn gió biển dễ chịu.,0,5,0,0,0,0,5,5,0,5,0,0,giai_tri an_uong 
535,"Giá thì hợp lí. Nhưng mà đôi khi không hài lòng cho lắm bởi sự phụ vụ chưa tốt lắm. Nhờ góp ý nhiều nên cũq đã thuyết phục được, thang máy đề nghị sửa chữa kĩ càng, tôi đã từng bị mắc kệt trong thang máy ở đó, cảm giác vô cùng hoang mang, nên tôi không yên tâm lắm khi đi thang máy từ chổ đường hầm để xe của trung tâm, nói chung thì ở đây cũng ổn giá hợp lí sinh viên nghèo thì cũng không phải ngại vì sợ đắt tiền, bởi ở đây giá hợp lí bắp với nước ta có thể mua combo mini nếu kinh tế của mình không cho phép, theo tôi đánh giá nơi này thì tôi cho 4 sao nếu lần sau tôi đi stralight đã khắc phục được thì quả thật đây là nơi rất đáng để tới. 😀😀😆",4,0,0,0,0,0,0,4,0,0,0,0,giai_tri luu_tru 
546,"Vị trí nằm không xa trung tâm Hồ Xuân Hương, và tránh được ồn ào của phố cổ. phong cách kiến trúc rất gần gũi và đặc biệt là sạch sẽ.",0,4,0,0,0,0,5,0,0,0,0,0,giai_tri luu_tru 
549,"Rất ấn tượng vì chả ram tôm đất và mực 1 nắng siêu ngon, chỉ tiếc là không mua nhiều để ăn dần. Nhân viên nhiệt tình ship hàng tận nơi, mình đi bộ còn chở mình về tận khách sạn. Quá tuyệt vời luôn.",0,0,0,0,0,5,0,0,0,5,0,0,an_uong mua_sam 
552,"Xe buýt thoải mái, điều chỉnh chỗ ngồi với màn hình, điều hòa, chúng tôi được đưa đến khách sạn của chúng tôi, 
tài xế xe buýt đã làm một công việc tuyệt vời nói chung, tính với sự chậm trễ!",5,0,0,0,5,0,0,0,0,0,5,0,giai_tri 
559, - Lái xe lái xe ở tốc độ tốt và an toàn,0,0,0,0,4,0,5,0,0,0,5,0,giai_tri 
574,"Các nhân viên đã thực sự thân thiện và chu đáo. Khi chúng tôi rời khỏi, toàn bộ nơi này đã lấp đầy chủ yếu với người dân địa phương, điều tuyệt vời để xem :)",0,0,4,0,0,0,0,5,0,0,0,0,luu_tru nha_hang 
