Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_rate
"Xe máy của Rỗng rất mới và chạy êm, giá bình dân, anh chủ giao xe nhanh và thủ tục gọn. Nhiệt tình hướng dẫn t những địa điểm nên đi. Đặc biệt t rất thích những chiếc mũ bảo hiểm 3/4 màu cam của Rỗng...nhìn truất cực
",0,0,0,0,4,0,0.0,0.0,0.0,0.0,5.0,0.0,"di_chuyen((4, 5.0)),"
"Nhân viên ở quầy thanh toán rất chán, khách cần thêm thông tin về món hàng thì thái độ rất khó chịu mặc dù khách hàng đã hỏi một cách rất nhẹ nhàng và lịch sự. Mặt nhân viên muốn quát vào mặt khách, mặt rất cau có. Nhân viên tên: Lê Thị Thuận ở quầy thanh toán
",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,"mua_sam((2, 1.0)),"
"Hải sản tươi ngon, giá cả tầm trung hợp lý, không gian không được thoáng lắm.",0,0,0,4,0,0,0.0,0.0,0.0,4.0,0.0,0.0,
Luôn luôn sử dụng Vinasun trong tất cả các chuyến thăm của chúng tôi đến Việt Nam. Các trình điều khiển biết nơi họ sẽ đi và không bao giờ có vấn đề.,0,0,0,0,4,0,0.0,0.0,0.0,0.0,4.0,0.0,
"Anh Chị chủ hiền, nhiệt tình, giá rẻ. Mình thuê đi chơi có nữa ngày mà vẫn giao tận nơi. Sẽ giới thiệu cho người quen.",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
Chỉ gọi một ly latte đá và thực sự không thích nó. Quá chua và một chút phô trương cho một cà phê latte. Làm tôi hơi nghi ngờ về văn hóa quán cà phê ở Việt Nam!,0,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,"an_uong((1, 2.0)),"
"Một khách sạn cực kì tệ. Phòng ốc nhỏ mà dám để phòng to. Tôi đặt phòng 40m2 mà đưa tôi phòng chỉ 30m2 rồi báo đây là phòng to nhất rồi. Đúng kiểu treo đầu dê bán thịt chó. Phòng ngộp, bẩn, hôi. Thái độ nhân viên cực kì tệ, không hề có ý muốn khắc phục việc này.",0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,
Bánh xèo tôm nhảy tại miền trung không to như miền nam nhưng ngon và rất giòn ăn là không thể dừng lại. Một người phải ăn tầm 3 cái hơn mới đã.,0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Do bay sáng nên bọn mình đến sb Phù Cát vào tầm trưa , a Bảo hướng dẫn bọn mình đến quán cơm Mậu ở 179a Phan Bội Châu. Quán theo phong cách thời bao cấp, đồ ăn ngon và giá hợp lý. 9 người ăn no mà hết có 630k 😋Điều đặc biệt là ở đây tất cả các quán ăn đều free trà đá kể cả là quán chè , quán kem 1 điểm đáng yêu hết sức ở Quy Nhơn 😻 Ăn xong mình qua L. Sương nhận phòng, chị chủ còn bật đh trc để mình vào là mát luôn nữa chứ 🥰. Cả team ngủ lấy sức , chiều gọi anh Bảo giao xe qua tận nơi để thuê xe máy đi Tháp Bánh Ít. Giá xe 120k/ xe số , 150k/ xe ga nhưng do team mình dễ thương quá anh Bảo giảm giá hẳn 10% 😆🤣🤣Đổ xăng và lên đường đi Tháp Bánh Ít vé vào cửa 15k/ người, gửi xe 5k quá rẻ cho 1000 bức ảnh sống ảo . Các bạn nên đi sớm có nắng sẽ đẹp hơn, do team hơi lầy nên 4,5h chiều mới đến Tháp chụp đc tý đã tối rồi. Chân tháp có khá nhiều mộ , đi qua tầm chiều muộn cũng hơi gai gai sống lưng 🥺🥺 Bọn mình về lại thành phố QN , uống trà tắc khổng lồ giá 12k/ ly và đi ăn bánh xèo tôm nhảy Gia Vỹ 2. Cả team 8 người ăn no còn thừa mà chưa hết 500k rẻ quá mức huhu.Kết thúc ngày 1 tại đây do team lười , về home chơi bài và cà khịa nhau :)))",0,0,0,4,4,0,0.0,0.0,0.0,4.0,4.0,0.0,
"Sạch sẻ, gần trung tâm. Đi bộ tắm biển.",0,4,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,
"Siêu thị có nhiều hạng mục, phù hợp cho gia đình hoặc các bạn trẻ tới chơi, hoặc người nội trợ mua đồ tiêu dùng. Có buôn bán ăn uống, trang sức đắt tiền, quần áo. Có siêu thị hàng tiêu dùng. Có khu trò chơi giải trí phù hợp với nhiều đối tượng. Có rạp chiếu phim, chiếu nhưng bộ phim mới và hấp dẫn trên thị trường thế giới. Chúc các bạn vui vẻ.",5,0,0,0,0,5,4.0,0.0,0.0,0.0,0.0,4.0,"giai_tri((5, 4.0)),mua_sam((5, 4.0)),"
"Cho thuê xe máy rất có tâm. xe đời mới chạy êm và tiết kiệm xăng. Mình đang đi thì bỗng nhiên trời mưa, thật may mắn vì bạn chủ xe đã chu đáo chuẩn bị sẵn 1 áo mưa cánh dơi lớn để trong cốp. Dịch vụ cho thuê xe máy ở đây tốt thật sự, hèn gì đọc Review Quy Nhơn thấy ai cũng khuyên nên thuê xe máy chổ này",0,0,0,0,4,0,0.0,0.0,0.0,0.0,5.0,0.0,"di_chuyen((4, 5.0)),"
"Thoáng mát, sạch sẽ, tiện nghi đầy đủ",0,5,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,"luu_tru((5, 4.0)),"
"Đọc review thấy nói đây là quán bánh xèo sang chảnh nhất Quy Nhơn. Đến nơi thấy cũng sang vừa tầm nhưng thực sự là đúng chảnh. 😂 Đi tắm biển về tưởng tượng là sẽ ăn nhiều lắm mà đến nơi thấy hết muốn ăn vì thái độ phục vụ của nhân viên. Gọi bánh và nước thế mà đem ra nhầm bánh và nước thì không đem luôn. 😂😂 Bánh tôm, bò có giá 25-30k. Được cái ở đây chỗ ngồi rộng rãi, nước chấm ô kê la.",0,0,0,2,0,0,0.0,0.0,0.0,5.0,0.0,0.0,"an_uong((2, 5.0)),"
"Bánh canh ở đây cực ngon. Hôm qua đi du lịch cùng gia đình, search foody ra quán này và đến ăn thử. cực ngon nha cả nhà. Nếu có dịp quay lại quy nhơn sẽ ghé quán ủng hộ tiếp.",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
Tài xế thân thiện và xe sạch sẽ.,0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
Siêu thị bán đặc sản tỉnh Bình Định,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,4.0,"mua_sam((5, 4.0)),"
"Vợ chồng mình lần đầu tiên sử dụng xe tại Quy Nhơn. Nhờ có chiếc xe mà tha hồ chạy khắp nơi. Mà vui hơn là anh Trưởng cho thuê xe rất nhiệt tình. Tất cả chỗ chơi, tham quan, ăn uống... anh ấy đều cho thông tin   . Hẹn gặp lại anh vào ngày ko xa nhé!
",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
Phòng 'AC là trung tâm nên rất nóng khi mới vào phòng. AC mất nhiều thời gian để hạ nhiệt. Ngoài ra cửa phòng vệ sinh khó ra vào vì phòng vệ sinh nhỏ.,0,3,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,"luu_tru((3, 2.0)),"
"Ngay từ lúc bước vào quầy lễ tân, nụ cười của cô em tiếp tân tại quầy đã đủ khiến các bạn gia tăng niềm phấn khởi. Ở đây có 2 loại vé cho các bạn lựa chọn, đó là vé loại thường và vé loại VIP . Vé thường chỉ có giá 100.000đ, vé VIP có giá 250.000đ tương ứng với 2 loại phòng là phòng thường và phòng VIP. Sau khi mua vé, các bạn sẽ được nhân viên đưa đến phòng chờ. Nói phòng chờ có cả ghế dựa, ghế nằm “cực xịn”, nhiều anh nằm cái là “phê” ngủ luôn trước khi được em nhân viên nữ xinh xinh phục vụ.
",5,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,
Ít nhất phải nói rằng thực phẩm không có hương vị quá đắt và nhàm chán. Cách trình bày ngớ ngẩn kỳ cục. Thậm chí không thể biết một món ăn được cho là bao gồm những gì cộng với cách chuẩn bị rõ ràng như vậy từ trước. Tránh ra !!!!,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,
Không có hỗ trợ nhận phòng sớm. dù phòng còn trống. khách booking bị xếp ở các tầng thấp để có giá tốt. bữa sáng lại là gọi món riêng lên lầu ăn chứ không phải buffet,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,
Đặc biệt là các món dimsum ngon và fresh,0,0,0,4,0,0,0.0,0.0,0.0,5.0,0.0,0.0,"an_uong((4, 5.0)),"
"Khách sạn Quy Nhơn gần biển, phòng đẹp sang trọng quá chất lượng so với mức giá.",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
"Dịp lễ quá đông vaof ngồi 1 tiếng mà không phục vụ nào hỏi thăm. Mình gọi vài lần cũng dạ dạ xong đi đâu mất tiêu. Vào trong chỗ pha chế mượn menu thì quản lý mới hỏi menu đâu, nhân viên bảo hết rồi. quản lý quán trình quá tệ dù nhân viên phục vụ nhiều.
",0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,
"Tất cả mọi thứ và thích nhất là chất lượng phục vụ, view đẹp, phòng thì sạch sẽ, decor cũng xinh",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
"Yên tĩnh, quang cảnh đẹp, có bãi tắm riêng khá đẹp, bãi cát không dốc nhiều và sóng cũng êm hơn các bãi trong thành phố",4,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,
"Chợ truyền thống khá rộng.chợ hơi cũ.vệ sinh ko tốt.chợ bán khá nhiều hàng hóa
",0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,3.0,"mua_sam((1, 3.0)),"
"Chợ nhỏ , nhưng hải sản tươi sống . Khi mua nên trả giá khoảng 20-30% .",0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,4.0,"mua_sam((5, 4.0)),"
"Bé em nói có quán mới mở hai chị e lang thang đi ăn. Quán có không gian thoáng mát, view đẹp nè, anh chị nhân viên chủ quán nhiệt tình. Món ăn ngon. Thích hợp cho ngày hè lê la hàng quán :D. Chỉ có plan phomai là ứ thấy vị phomai đâu cả. Hiuhiu. Nhưng nhất định sẽ ủng hộ quán.",0,0,0,4,0,0,0.0,0.0,0.0,5.0,0.0,0.0,"an_uong((4, 5.0)),"
"Đi xem phim Cua lại vợ bầu, suất chiếu cuối 23:20 nhưng có một chút lỗi kĩ thuật. Tuy nhiên anh bán vé rất ân cần, chu đáo giải quyết vấn đề. Rạp oke về mặt hình ảnh, âm thanh, ghế ngồi thoải mái.
Điểm trừ là về mặt vệ sinh. Không biết có phải vì là suất cuối, mà nước, bắp của suất chiếu trước không ai dọn dẹp cả, vẫn còn y nguyên. Đề nghị ban quản lý nên khắc phục và chuyên nghiệp hơn.",4,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,"giai_tri((4, 3.0)),"
"Cuốn ngon, Bánh canh ngon nhưng sợi bánh canh rất ít. Mùi vị bánh canh vẫn giữ nguyên bao nhiêu năm nay. Mỗi lần về Quy Nhơn lại ghé vào quán để ăn. Quán đông nên phải chờ gần 10 phút, thỉnh thoảng hết chỗ đó khách đông. Không có chỗ để xe nên phải để xe bên cạnh quán.",0,0,0,4,0,0,0.0,0.0,0.0,4.0,0.0,0.0,
"Hồi nhỏ hay được bà mua cho ăn ở đây, lần này quay lại sau nhiều năm thì mình thất vọng nặng nề. Bánh canh lỏng bỏng toàn nước, chỉ có vài sợi bánh, đồ ăn chỉ có thịt cua vụn và vài lát chả cá, nước bánh canh lỏng không đặc sánh. Vị nước lèo quá ngọt như chỉ có đường và bột ngọt. Giá cả 25k 1 tô. Cảm thấy còn thua bánh canh vỉa hè.",0,0,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,"an_uong((1, 2.0)),"
"dở mà mắc kinh khủng, 30k 1 phần gà viên sốt cay đc 6 cục chút xíu còn canh kim chi thì leo queo 5 khúc kim chi vài cục đậu hủ leo queo mấy sợi nấm kim châm, nói chung hết sức tệ phục vụ còn tệ hơn mấy bạ hãy đến cà cảm nhận",0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,
"Quán hơi nhỏ và hơi nóng vì không có quạt . Quán mang nhiều bàn ghế trải dài ra vỉa hè . Được cái đồ ăn ngon nên khách đông lắm . Ngon nhất ở đây là món lẩu . Có lẩu nhỏ cho 2 người 60k mà nhiều ghê luôn . Lẩu to thì từ 150 tới 200 . Có các loại lẩu bò , hải sản , nấm , thập cẩm . Đồ nướng thì tầm 40k trở lên . Trà chanh thì hơi ngọt và không có cái để lọc hột chanh nên khi uống thấy đắng và khó chịu",0,0,0,4,0,0,0.0,0.0,0.0,4.0,0.0,0.0,
"Vẫn cho 9 sao vì tầm nhìn và thái độ chuyên nghiệp, phòng không cách âm tốt, có thang máy",0,5,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,"luu_tru((5, 4.0)),"
"sạch sẽ và thuận tiện, view đẹp!",0,4,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,"luu_tru((4, 5.0)),"
Nhân viên phục vụ nhiệt tình mỗi tội nhà xe để 2 xe 2 điểm đến khác nhau chỉ để câu khách chứ thật chất chỉ là 1 xe ( nhìn thông tin chọn chỗ trên 2 xe giống nhau kể cả khi có sự thay đổi) và đều về Tân Phú chứ không về Cây xăng comeco đối diện bến xe miền đông như vé đã đặt ảnh hưởng đến giờ giấc dự định lịch trình di chuyển của khách.,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3.0,0.0,"di_chuyen((2, 3.0)),"
"Quán thiết kế khá đẹp có 2 tầng với không gian rộng rãi, thoáng mát. Trang trí hài hoà cho bạn và gấu tha hồ check-in, rất phù hợp với các bạn thích sự mới mẻ và sáng tạo nhé. Nhân viên phục vụ thân thiện, tận tình, có nhân viên giữ và dắt xe. Tủ kem thì nhìn siêu hấp dẫn, được làm từ các loại trái cây tươi ngon tuyệt. Đủ hương đủ vị như sầu riêng, dâu, xoài, chanh dây, đào, dưa lưới, kiwi, cam, bạc hà, dừa, matcha, tiramisu, oreo, nho, việt quất, rum, socola,... cho bạn tha hồ chọn lựa. Thức uống và các loại bánh âu ở đây cũng khá khá là ngon luôn. Các bạn tha hồ quẹo lựa. Các bạn nào có kẹt lịch làm hay kẹt đi học đã có ship tận nơi với hotline: 0256.383.1907",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Phòng sạch sẽ, sang trọng, địa điểm trong khu phố biệt thự liền kề nên dễ dàng đi dạo. Chắc chắn sẽ quay lại lần tới",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
"Bạn mình đi quy nhơn về và giới thiệu chổ cho thuê xe máy này cho mình. Khen chổ này cho thuê xe mới lắm, chạy tốt và rất nhiệt tình. Mình đã trải nghiệm và thấy đúng là như vậy, còn 1 điều mình ấn tượng nữa là cho 2 mũ bảo hiểm cặp hình gấu đúng đáng yêu luôn. Vừa phù hợp với mình và người yêu đi chơi, cảm ơn nhé",0,0,0,0,4,0,0.0,0.0,0.0,0.0,5.0,0.0,"di_chuyen((4, 5.0)),"
"Đêm qua tôi đã có niềm vui đến thăm quán bar này và thưởng thức một vài loại bia và bữa tối. Các món ăn là phương Tây, rất ngon và giá cả hợp lý, như là bia. Chắc chắn tôi sẽ ghé thăm đây một lần nữa.",4,0,0,4,0,0,5.0,0.0,0.0,5.0,0.0,0.0,"giai_tri((4, 5.0)),an_uong((4, 5.0)),"
"Quán nằm ngay ngã tư trần phú - nguyễn công trứ. Quán siêu to và trang tri siêu đẹp. Mình ghé quán lúc Tết cơ mà giờ mới review. Tết có khác tụi mình lên tầng 3 thì ôi thôi như một cái chợ, toàn tụ tập đánh bài bạc và nói chuyện đùa giỡn siêu ồn. Tụi mình ngồi nc không nghe đc luôn nên rút xuống tầng 2 may mà có ng đi nên có bàn. Nước thì không ngon, nhân viên còn làm nhầm món tụi mình gọi latte với sinh tố dâu, soda việt quất thì làm nhầm sinh tố việt quất với soda dâu. Bạn mình gọi lên đổi món thì bạn nhân viên ok và xin lỗi (chuyên nghiệp nè). Nhưng mà không có nước gì ra hồn luôn, siêu thất vọng nên thử 1 lần cho biết k có ý định ghé lại.",0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,
"Khách sạn Quy Nhơn gần biển
Nằm trong phòng có thể view trọn bãi biển qua khung cửa kính.
Cảm nhận hương vị biển và các món hải sản tươi sống thật tuyệt vời.
Chắc chắn sẽ quay lại Quy Nhơn lần nữa",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
Hết sữa tắm hết dầu gội đặc biệt mở lọ ra rất hôi mùi. Bồn cầu ko dội khai rình vòi rửa mặt đầy vết dầu bết. Thất vọng,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,
"Phòng hướng ra biển, ban công rộng và thoáng, nhân viên ks dễ thương",0,4,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,"luu_tru((4, 5.0)),"
Nhà hàng hải sản Hoàng Thao cũng rất là ok và đẹp. Nơi dừng chân cho các bạn khi đến eo gió,0,0,5,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,
"Tôi đã ăn trưa với một người bạn sau một vài năm vắng bóng khi dùng bữa tại nhà hàng này. Thật đáng buồn là thức ăn đã bị trôi xuống đồi. Trong khi món Cá hồi của bạn tôi được nấu ngon, thật đáng buồn là món thịt lợn cốt lết và bánh creme brulee của chúng tôi lại không. Thịt lợn đã chín quá và rất khô. Bánh creme brulee là sự nhất quán của trứng bác mặc dù phần trên là caramel rất ngon. Đĩa pho mát ở mức trung bình vì các loại pho mát có vị quá giống nhau.",0,0,2,3,0,0,0.0,0.0,2.0,2.0,0.0,0.0,"an_uong((3, 2.0)),"
Tôi rất hài lòng về dịch vụ của khách sạn,0,4,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,"luu_tru((4, 5.0)),"
"Là một trong những nơi đầu tiên đi đầu trong chè khúc bạch cách đây vài năm nên Kiwi rất được lòng mọi người. Từ đó tới nay Kiwi vẫn luôn cập nhật các món ăn mới trong menu của mình liên tục nên menu của quán khá đa dạng phong phú. Ngoài chè khúc bạch thì còn có các loại yogurt, hay gần đây nhất là có cả dừa tắc với cà phê cốt dừa. Chất lượng nước ở đây ổn cho các món nước mà mình đã thử qua. À, còn bánh cũng ngon lắm đó, tới đây thì mình hay gọi bông lan trứng muối nhất. Tuyệt lắm ^^",0,0,0,4,0,0,0.0,0.0,0.0,5.0,0.0,0.0,"an_uong((4, 5.0)),"
Thủ tục thuê xe đơn giản.,0,0,0,0,5,0,0.0,0.0,0.0,0.0,4.0,0.0,"di_chuyen((5, 4.0)),"
Đây là món bánh tồi tệ nhất mà tôi từng nếm. Không có hương vị. Bánh mì rất dày và cứng (Bên ngoài bánh phải giòn và ngay khi bạn cắn vào sẽ thấy mềm). Các loại rau chỉ là khủng khiếp! Tất cả những gì tôi nếm là hành trắng. Tiết kiệm tiền của bạn.,0,0,0,2,0,0,0.0,0.0,0.0,2.0,0.0,0.0,
"vị trí tốt, nhân viên tốt, phòng tốt",0,5,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,"luu_tru((5, 4.0)),"
Vì hết phòng đôi bên cho mình phòng 6 người rộng quá thể với 2 đứa con gái luôn,0,5,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,"luu_tru((5, 2.0)),"
"Nhiêu đây mà có 400k thôi đó, trời ơi tin được khônggg🤤 Thức ăn vừa ngon, vừa tươi lại càng cực kì rẻ nữa chứ, nhân viên ở đấy cực kỳ dễ thương luôn. Bọn mình chỉ ở 1 đêm tại trung tâm nên không được thưởng thức lần nữa, có dịp nhất định sẽ quay lại♥️",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Nước chấm ngon,ướp vừa ăn, giá lại rẻ,ủng hộ lâu dài
",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Tuấn là một chàng trai tuyệt vời, người đã cung cấp cho chúng tôi một chiếc xe tay ga chất lượng tuyệt vời với một mức giá tuyệt vời!  Ai ở Quy Nhơn thì nhất định phải đến đây thuê xe máy và dùng để ngắm núi Bà Hỏa nhé !!!",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
"Hôm rồi dẫn mấy đứa em đi ăn,ghé quán vào buổi tối..phải nói đông cực kỳ..kem tuơng đối ngon,giá rẻ,quán đông nhưng phục vụ rất nhanh..riêng kem cuộn cảm thấy ngọt quá..kem trộn thì ngon..thèn em nó hảo ngọt nên 2 chị e ăn quá trời..mẹ mình thì rất thích kem ký ở đây,mỗi lần ghé quán nhất định sẽ mua 2 hộp kem dừa về cho mama..hộp nửa ký chỉ có 24k gồm hộp kem với ít bánh quế nhé..à còn có thêm cà phê,dừa và đậu phộng kèm theo khi mua hộp kem ký nhé..có các loại socola, dâu, sầu riêng..v.v..nếu thích mix đựơc nhiều mùi thì mua hộp 7 màu nhé..ngòai ra quán còn bánh gỏi,kem chiên,gân trộn,bánh tráng trộn nữa",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Thích hợp cho những buổi tiệt tùng dã ngoại.nhớ thu gom rác trước khi ra về để công viên luôn xanh xạch đẹp
",5,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,"giai_tri((5, 4.0)),"
"Buổi tối Quy Nhơn cũng đáng yêu lắm, nên mình chọn thuê xe máy dạo quanh phố phường, dạo qua một loạt các sự lựa chọn bọn mình quyết định thuê xe của anh Hoài Bảo - giá chỉ 120k/xe/ngày trùm dịch vụ cho thuê xe máy quy nhơn.",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
"Công viên hoang dã đầu tiên ở quy nhơn đã mở cửa và được vào tham quan rồi nà, vào đây xem được nhiều con thú mà mình chưa thấy đến bao giờ :v thấy Quy Nhơn có cái này cũng tốt lắm luôn í, có thêm địa điểm vui chơi để mấy bạn nhỏ đi vừa chơi vừa học luôn, thêm nữa là cái cảnh nó cũng đẹp không kém nữa, và lại thêm một địa điểm cho các bạn sống ảo rồi hihihi
",5,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,
"Quán khá rộng rãi và thoáng để nướng đồ ăn thoải mái mà không sợ bị ám mùi. Mà phải công nhận giá rẻ thiệt, toàn đồng giá mỗi loại 30-35k mà mình thấy một dĩa cũng khá nhiều. Nồi lẩu 2 người tầm 65k, mà quá trời đồ nhúng ăn kèm mà đồ tươi chứ không phải đồ đông lạnh. Đồ nướng thì được tẩm ướp sẵn, mình order rồi thì nhân viên mang ra nướng bơ rồi ăn thôi.Tầm 100k mỗi người là ăn no rồi.Giá rẻ vậy nhưng chất lượng cũng ngon chứ không hề bị ảnh hưởng. Một điểm cộng nữa là nước chấm ngon.",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Một nơi rất đáng để nghỉ chân dành cho dân du lịch hạng trung. Giá phòng cực kì mềm. Phòng sạch sẽ, đầy đủ tiện nghi. Đặc biệt là chú chủ khách sạn rất vui vẻ và hòa đồng. Tận tình hướng dẫn, giúp đỡ.",0,5,0,0,0,0,0.0,5.0,0.0,0.0,0.0,0.0,
"Mình đến quy nhơn 3 ngày, đi chơi nhiều nơi điều bằng xe máy của công ty. Xe chạy tốt, nhân viên cũng nhiệt tình. Cho bạn 5 sao",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
"Bánh hỏi cháo lòng mới đầu nghe mình hơi ngại vì lòng mình ít khi ăn được vì nặng mùi nhưng vẫn quyết tâm thử cho biết nhưng không ngờ lại ngon lắm luôn. Lòng làm sạch, tươi. Bánh hỏi và nước chấm và cháo cũng rất ô kê la. :)) Cả bàn như hình cộng thêm 2 ly sữa đậu nành mà chỉ có 70k.",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"7 điểm cực kỳ hài lòng mà mình vừa sử dụng dịch vụ thuê xe máy giá rẻ 1.Thời gian cho thuê xe máy được tính 24 tiếng/ ngày bắt đầu từ lúc mình nhận xe. 2. Miễn phí xăng xe gồm 1 lít, 02 áo mưa, 02 mũ bảo hiểm 3. Khoảng thời gian giao nhận hay trả xe tầm 10-15 phút 4. Dịch vụ hỗ trợ quý khách 24/24 giờ 5. Tư vấn địa chỉ ăn uống vui chơi miễn phí 6. Xe hư hỏng ở bất kì đâu hoặc bị sự cố chỉ cần liên hệ sẽ được hổ trợ ngay 7. Giao nhận xe tại địa điểm nhà ga hoặc bến xe hoặc tại địa điểm, nơi lưu trú khách sạn bạn đang ở",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
"Ồ. Mình đã vừa tìm được lại địa chỉ của công ty thuê xe tại quy nhơn này. Thiệt tình thì đã có dịp thuê xe tại đây. Phải nói là hết sức ưng ý. Xe thì mới mà giá lại hợp lý. Đội ngũ nhân viên rất nhiệt tình và hiếu khách. Phải nói là từ trước giờ mình đến quy nhơn du lịch thì hầu hết di chuyển bằng xe máy nên đã tìm kiếm hết các công ty thuê xe rồi. Giờ mới tìm được chổ ưng bụng nhất. Du lịch bụi nên mình tiết kiệm được bao nhiêu thì tiết kiệm thôi. Phải nói chắc chắn rằng mình sẽ quay lại quy nhơn và tiếp tục ủng hộ A Bảo Cảm ơn các bạn vì đã cho mình thuê những chiếc xe rất tốt, chuyến đi của nhóm mình rất vui vẻ mình rất hài lòng có dịp quay lại quy nhơn mình sẽ liên hệ các bạn nhé!",0,0,0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,
"Quán kem được nhiều sự quan tâm của tất cả mọi lứa tuổi đặc biệt là học sinh sinh viên, bởi vì kem ngon mà giá rẻ thì không cách nào không có khách... tầm khoảng 6h đến 9h là quán rất đông khách và mỗi lần tới phải đợi để có bàn đặc biệt là cuối tuần... quán có rất nhiều món ăn vặt như cá viên chiên, bánh tráng trộn, trứng cút sốt me... kem các loại như kem kí, kem trộn, kem chiên... giá thành thì bao rẻ luôn nha... sẽ quay lại quán nhiều lần hơn nữa... vì cũng gần nhà...",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Mua thì nhanh, tiền lấy cũng nhanh nhưng dịch vụ khách hàng thì tệ. Máy lỗi k đổi cho khách. Tư vấn k kỹ càng. Chỉ đủ chỗ. Chờ hết thời gian đổi thì khách hàng chịu. Khách hàng rảnh lắm k có lỗi đi đổi làm j?
",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,"mua_sam((2, 1.0)),"
"Quán đa số bán hải sản biển : tươi sống và rất ngon . Giá cả cũng khá ổn , không quá mắc và cũng không rẻ . Nằm ở mức trung bình . Nói chung là đến quán này ăn đồ biển thì ngon tuyệt , nhất là ăn mực xào tỏi , hầu nướng phô mai với tôm nướng phô mai",0,0,0,5,0,0,0.0,0.0,0.0,5.0,0.0,0.0,
"Quán này cũng được bạn địa phương giới thiệu. Không gian hơi nhỏ nên mùi dầu mỡ khá đậm, nếu làm cho thông thoáng được thì sẽ tốt hơn. Bánh xèo tôm và thịt bò đều ok. Hơi nhiều dầu do muốn có vị giòn, khác bánh xèo miền Nam. Nước chấm thì hơi ngọt, ai không quen thì có thể pha thêm nuớc mắm mặn. Giá bình thường 50k-60k/người cho ăn sáng thì không rẻ nhưng no đến xế chiều ! Dân địa phương cũng ăn nhiều. Có 1 quán tương tự ngay sát vách thấy rất vắng khách. Sẽ còn quay lại.",0,0,0,3,0,0,0.0,0.0,0.0,4.0,0.0,0.0,"an_uong((3, 4.0)),"
