index,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,pred_giai_tri,pred_luu_tru,pred_nha_hang,pred_an_uong,pred_di_chuyen,pred_mua_sam,error_type
592,"Khách sạn nằm trên một con phố lớn, khá gần biển. Đi ra bãi tắm có toà nhà cao che nên buổi chiều tắm từ 16 giờ là có bóng râm rồi. Điểm cộng là khách sạn khá sạch sẽ. Còn điểm trừ là phòng ốc hơi nhỏ, các đồ ở khách sạn như khăn tắm, khăn mặt, ga trải giường hơi cũ. Phòng ăn bữa sáng khá chật chội với lượng khách ở khách sạn, đồ ăn bình thường.
",0,3,0,3,0,0,0,4,0,0,0,0,an_uong 
593,"Mình vô tình ghé qua quán, không kỳ vọng nhiều vì lối lên không quá fancy nhưng thực sự lúc vô quán bị bất ngờ bởi không gian rooftop từ tầng 10 rất thoáng, và view toàn thành phố cực đỉnh.",4,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
596,"Sân bay tuy nhỏ nhưng bố trí khá thuận lợi,hợp lí cho khách di chuyển. Hàng hóa trong sân bay đa dạng,cách phục vụ tận tình. Cảm giác rất hài lòng. Một điểm cộng cho Quy Nhơn. Giúp cho khách hàng hài lòng và muốn quay trở lại hơn.",0,0,0,0,4,4,0,0,0,0,4,0,mua_sam 
600,"Không gian bài trí đẹp, có ghế ngồi nghỉ và nước  cho khách nhưng giá hơi đắt hơn so với bên ngoài.",0,0,0,3,0,3,0,0,0,0,0,0,an_uong mua_sam 
604,"Nhà hàng có xe đưa đón free từ FLC ra đến nhà hàng và khứ hồi cả lượt về , giá cả niêm yết rõ ràng . nhà bếp chế biến đồ ăn cũng rất hợp khẩu vị . Good",0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
605,Nhà hàng phải nói là có view ngắm hoàng hôn siêu đẹp luôn đó mọi người. Gì chứ ngồi đây ăn r ngắm hoàng hôn thì nhất 🌅,0,0,5,0,0,0,0,0,5,5,0,0,an_uong 
613,"Có thêm trạm xe điện mới, hy vọng mọi người dần chuyển từ xe chạy xăng sang xe điện để bảo vệ môi trường",0,0,0,0,0,0,0,0,0,0,4,0,di_chuyen 
617,"Món Pháp rất ngon và giá cả hợp lý dù mặt bằng Q1. Cocktail ngon rẻ. Món bò nấu rượu rất mềm và thơm, nhân viên thì nhiệt tình tư vấn dù lần đầu mình đến đây",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
624,"Hôm đi ăn trúng ngay buổi tối 1/6, vì quán đông và nhân viên phục vụ cũng mỏng nên bị sót bill của bàn mình mà không biết, phải chờ 30 phút mà chưa thấy món ăn, trong khi các bàn khác đến sau mà lại có món trước mình. Khiếu nại lại chủ nhà hàng thì được giải thích tình trạng bị sót bill nên bếp và nhân viên phục vụ không kết nối được. Các bạn nhân viên tại quán cũng chưa được huấn luyện kỹ nên còn khá lúng túng trước trường hợp này.Chủ quán cũng đã xin lỗi và giảm 10% bill cho mình kèm món bánh mì bơ tỏi được free. Pizza ngon, giòn dù mang về nhà ăn ( vì mình không thể chờ quá lâu ở quán), khẩu vị thuần Âu. Quán sạch và đẹp nhưng nếu mọi người muốn ăn kiểu thưởng thức nên đi buổi trưa để được không gian yên tĩnh, đồ ăn ngon.",0,0,3,4,0,0,0,1,0,0,0,0,luu_tru nha_hang an_uong 
627,"Chưa có sự nổi trội lắm, nhưng tôi thấy nó đang phát triển thêm một bước tiến mới. Mong trong thời gian sắp tới sẽ không làm tôi thất vọng.
",0,0,0,0,0,0,4,0,0,0,0,0,giai_tri 
630,"Món ăn sáng không đa dạng, nên thêm nhiều món để thay đổi khẩu vị.",5,0,0,0,0,0,0,0,0,3,0,0,giai_tri an_uong 
631,"Cảnh tuyệt đẹp nước trong vắt. Đi ra đây bắt buộc phải đi tàu mất 5 phút, đi cano thì mất 3 phút . Đặc biệt có con đường đi xuyên biển, hôm mình đi đúng nước lên nên không thấy rõ được đường nên không chụp được. Hơi tiếc :(  ngoài ra có nhiều hoạt động như tàu chuối, lặn ngắm san hô.. mọi người đi vào ngày biển không động thì đều chơi được hết",5,0,0,0,3,0,5,0,0,0,0,0,di_chuyen 
638,"Quán chuyên hải sản tươi sống, dù ngày lễ đông khách vẫn đủ phục vụ du khách đến tham quan, mua về! Tốt cho 5 sao!",0,0,0,5,0,5,0,0,0,0,0,5,an_uong 
640,"Mình được bạn giới thiệu cho tour kỳ co trọn gói 300k trên fanpage Du lịch biển Bảo Nam, thế là thấy cũng ok nên đặt tour bên đó luôn. Sáng cùng đồng bọn đến Nhơn Lý, anh chủ ra đón đến nhà hàng cực kỳ thân thiện. Tầm 9h đi cano ra kỳ co, cano xịn ghê, đi tầm 10p là đến đảo rồi. Bọn mình tha hồ chụp ảnh tắm biển các kiểu,cảnh đẹp mê hồn. trưa anh hướng dẫn viên của Bảo Nam đưa bọn mình ra bãi dứa lặn ngắm san hô thỏa thích xong về nhà hàng tắm nước ngọt, ăn hải sản muốn ngập mặt luôn, 8 món. là lá la nghỉ ngơi một lúc bọn mình về lại QN. Chuyến đi quá tuyệt, dịch vụ ok",5,0,5,5,5,0,5,0,0,5,0,0,nha_hang di_chuyen 
649,"Xem thật tuyệt vời. Nhân viên đã vô ích. Anh ấy khó mà phát hiện ra rằng những bức ảnh trên thực đơn trông to hơn rất nhiều so với thực tế. Đã đặt hàng nhiều loại nguồn điện nhỏ ngay cả đối với loại ""lớn"". Ra đĩa bên nhỏ. Chúng tôi hỏi liệu chúng tôi có c",0,0,0,3,0,0,0,3,0,0,0,0,luu_tru an_uong 
651,"Khu resort này gần xịt khu dã ngoại Trung Lương luôn. Nói chung là vô cùng sang chảnh đẳng cấp. Tiền nào của nấy, phòng ở siêu đẹp, đồ ăn thì khỏi bàn. Đẹp mắt mà ngon nữa, ăn cứ phải nhỏ nhẹ thỏ thẻ cho hợp với cái không khí hic hic. Nghe bảo noel này có tổ chức party hoành tráng lắm. Muốn đi thì nên book trước từ bây giờ k là cháy phòng",0,5,0,0,0,0,0,5,0,5,0,0,an_uong 
655,"Cuối tuần vừa rồi gia đình tui đến đây, ngộ. Ở thành phố quen rồi, đi tàu ra một địa điểm cách thành phố có 10km mà như một quang cảnh hoàn toàn khác. Nhà hàng bè nổi, gió mát rười rượi, cá tươi bơi trong bè trông đã dễ sợ. tui với con em mượn anh chị chủ quán cái cần câu, câu cũng được dăm ba con cá sơn. hehe sẽ quay lại đây.",0,0,5,0,0,0,5,0,5,0,0,0,giai_tri 
658,"Thái độ phục vụ của nhân viên ở đây quá tệ rồi, mong ban quản lý nên xem xét lại
",0,0,1,0,0,0,0,0,0,0,0,0,nha_hang 
660,"Dự án này đẹp quá, nhất định sẽ đến vào cuối tuần!!!",0,0,0,0,0,0,0,5,0,0,0,0,luu_tru 
665,Có thể nói là ổn nhưng không hoàn toàn hiểu được xếp hạng cao.,0,0,0,4,0,0,0,0,0,0,0,0,an_uong 
670,"Sân bay là con đường dạo phố đẹp nhất Quy Nhơn rồi. Khung cảnh thoáng đãng. Quy hoạch công viên xann thông thoáng. Tuyệt vời
",5,0,0,0,0,0,0,0,0,0,4,0,giai_tri di_chuyen 
673,"Quán gần biển nên ngồi ngoài trời thoáng mát hơn. Giá quá tốt, cá mú đen 500k/kg. Tôm sú biển 20 con/kg 620k/kg. 10nguoi ăn hết 3tr no căng bụng. Có xe đưa đón miễn phí, gọi trước 10p - +84 90 287 10 80.",0,0,0,5,5,0,0,0,0,5,0,0,di_chuyen 
683,Quán rộng decor sentorini chup sống ảo.Đồ ăn ngon giá cả cao vì là nhà hàng.View nhức nách khuyên mọi người nên đi buổi chiều để đón hoàng hôn bao đẹp,0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
687,"Để đánh giá về bánh kem thì mình thấy tiệm bánh kem này cũng khá lâu và khá hót. Mình đặt bánh sinh nhật ở đây lần thứ 5 rồi, Bánh ở đây nó không bị ngắn cái lớp kem, nên ăn thoải mái. À nay quán có thêm bánh su kem ngon bá cháy nữa đấy, mình có thể đến tận tiệm để mua hoặc alo sđt của quán là có người ship đến tận miệng ngay. Quán nằm ngay ở ngã tư nên đi qua đi lại dễ thấy nhé> vẫn vậy thôi có dịp lể, hay sinh nhật gì thì mình cũng đặt quán này à rất tinh tưởng.",0,0,0,5,0,5,0,0,0,5,0,0,mua_sam 
688,Trải nghiệm tuyệt vời! Giao tiếp tuyệt vời. Xe đạp tốt. Rất khuyến khích.,0,0,0,0,5,0,5,0,0,0,5,0,giai_tri 
697,Ăn tại nhà hàng Hoàng Thao luôn có Hải sản tươi sống 💯 Phục vụ chu đáo và rất nhanh nhẹn. Món ăn thì tuyệt vời đặc biệt là nước chấm y bài. Phương tiện đưa đón đúng giờ giấc . Luôn có mấy anh hướng dẫn viên nhiệt tình,0,0,5,5,5,0,0,0,5,5,0,0,di_chuyen 
705,"Công viên nhỏ xíu xiu nhưng vị trí sát biển cực kì đẹp, đối diện với trường ĐH Quy Nhơn nên các hoạt động thể thao đá banh, bóng chuyền, bóng rổ,... trong công viên và sát bờ biển cũng rất sinh động. Có lẽ đây là nơi thể hiện rõ nhất sức trẻ của thanh niên Quy Nhơn, đặc biệt là vào sáng sớm và chiều. Ở đây tắm biển rất thích. Trên bờ có các quầy hàng rong nhỏ với mực rim, bánh tráng dừa nướng, cóc ổi xoài cũng khá ngon và siêu rẻ. Mình mua một miếng xoài to hay bánh tráng nướng chỉ có 3k :o~~~..Tuy nhiên, người dân ở khu vực này còn hay xả rác nên nhiều lúc khiến bãi biển nhìn hơi dơ. Mong chính quyền có biện pháp khắc phục.",4,0,0,5,0,0,4,0,0,0,0,5,an_uong mua_sam 
715,Mình thấy ko phù hợp tiêu chuẩn ks 4*. ăn sáng sơ sài ít món lắm luôn. phòng tắm thì bé quá làm gì cũng vướng. phòng mình ở ko có tắm đứng mà chỉ có bồn thui.,0,2,0,2,0,0,0,2,0,0,0,0,an_uong 
718,"Dịch vụ rất ok ạ, sẽ ủng hộ lần sau ạ",0,0,0,0,5,0,0,0,0,0,0,0,di_chuyen 
731,"Nằm gần FLC Qui Nhơn, chủ yếu bán cho khách du lịch nghỉ ở FLC. Giá cả khá hợp lý. Phục vụ nhiệt tình. Nhưng đồ ăn và đồ uống không đa dạng. Toàn bộ nhà hàng trông khá nhếch nhác",0,0,2,0,0,0,0,0,3,3,0,0,an_uong 
736,"Trên cả tuyệt vời. Quá rẻ so với công sức của nhân viên bỏ ra. Anh chị chủ cơ sở bị mù mà nói được cả tiếng anh với người nước ngoài, tôi hâm mộ lắm luôn. Nhân viên thì nhiệt tình, vui vẻ. Phòng sạch sẽ. Không gian đẹp",5,0,0,0,0,0,0,5,0,0,0,0,giai_tri luu_tru 
738,"Mình đi 2 nguời ăn nghêu hấp sả, bạch tuộc, hàu, cháo ghẹ. Mình và bạn đều thấy ngon, hải sản tươi, giá rất rẻ nữa. Mình thích nhất món nghêu vị rất đậm đà nè. Nhân viên cực kỳ vui vẻ và dễ thương luôn. Có dịp mình sẽ quay lại thưởng thức tiếp!",0,0,4,5,0,0,0,0,0,5,0,0,nha_hang 
743,"Mình đã đến cửa hàng mình thấy hàng hóa rất đa dạng, giá cả rất phải chăng, đồ ăn được. Có ship hàng tận nơi nữa.",0,0,0,4,0,5,0,0,0,0,0,5,an_uong 
744,"Thiệt sự chỗ này rất tuyệt vời luôn , có nắng , có biển , đồ ăn nước uống lại ngon , đặc biệt trai Tây đông lắm , anh nào anh nấy cao ráo , đẹp trai lại dễ thương , bắt chuyện rất thân thiện . Buổi chiều ở đây mặt trời lặn , gió mát , có tiếng sóng biển , thiệt tình là phê hết chỗ chê luôn í
",5,0,0,5,0,0,0,0,0,5,0,0,giai_tri 
746,"Đi tháng 10 biển động mạnh không qua hòn khô được, biển dân sinh tự khai thác đường khá xấu và cực kỳ nhiều rác
",2,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
751,Thức ăn tuyệt vời! Bạn có thể thư giãn và thưởng thức khiêu vũ trong khi ăn tối. Rất khuyến khích.,0,0,0,5,0,0,5,0,0,4,0,0,giai_tri 
753,Không có miễn phí nước suối,0,3,0,0,0,3,0,0,0,0,0,0,luu_tru mua_sam 
757,"Đồ ăn rất vừa miệng, không bị ngọt như khách sạn khác. Người Bắc như mình ăn thấy ngon. Mặc dù hơi ít món nhưng do dịch bệnh ảnh hưởng nên mình nghĩ như vậy là tốt rồi. Sẽ quay lại ở.",0,0,5,4,0,0,0,0,0,4,0,0,nha_hang 
760,"Trên đường trở về, chúng tôi ngồi ở phía trước và nơi có nhiều sóng hơn và cửa vẫn mở do máy lạnh bị hỏng.",4,0,0,0,0,0,0,0,0,0,0,0,giai_tri 
765,"Big C này có tất cả mọi thứ, nhưng Nếu bạn đang đi xe máy hoặc lái ô tô, chúng tôi rất mất thời gian để đậu.",0,0,0,0,0,4,0,0,0,0,3,0,di_chuyen mua_sam 
770,"thái độ nhân viên Việt có vẻ mất dạy, còn mọi các nhân viên khác ok
",0,2,0,0,0,0,0,0,0,0,0,0,luu_tru 
774,"Chúng tôi đã đến sân bay Hồ Chí Minh muộn vì tài xế đã đợi chúng tôi với một tấm biển - xe sạch sẽ - tài xế xuất sắc - 
chúng tôi ở trong khu phố cổ, nơi luôn khó đi lại nên điều đó thật tuyệt khi anh ấy đưa chúng tôi đến khách sạn của chúng tôi mà không có vấn đề gì",5,0,0,0,5,0,0,0,0,0,5,0,giai_tri 
781,"Tôi ở lại Hồ Chí Minh trong bốn ngày tại khách sạn ở quận 1 và đây là những dịch vụ taxi mà chúng tôi sử dụng trong suốt thời gian của chúng tôi.
 Nó là một trong đó được giới thiệu bởi các nhân viên khách sạn và đây là những người mà bạn bè địa phương của tôi nói rằng chúng ta nên sử dụng nếu chúng tôi muốn họ làm theo đồng hồ và không chỉ đưa ra một mức giá! Cho đến nay thông qua chuyến đi của chúng tôi, tôi sẽ nói rằng có hiệu quả và hữu ích.",4,0,0,0,4,0,0,0,0,0,4,0,giai_tri 
794,"Bữa sáng ngon miệng, nhà hàng hơi nhỏ vào giờ cao điểm (7-8 giờ sáng) thường không còn bàn trống",0,0,0,3,0,0,0,0,4,4,0,0,nha_hang 
796,"Bãi biển sạch, nước trong, sóng bé, bãi không quá rộng, có đường đi bộ qua biển nhưng lúc nào cũng ngập ngang bụng. Dịch vụ trên biển không có gì, ăn uống tạm bợ gọi là qua bữa",4,0,0,3,0,0,4,0,0,0,0,0,an_uong 
801,"Tôi thấy quán cần đào tạo lại nhân viên, để ý để review . Bản thân tôi sẽ không bao h quay lại.",0,0,1,0,0,0,0,0,0,2,0,0,nha_hang an_uong 
810,"Anh chủ tư vấn rất nhiệt tình. Bánh hồng, bánh ít rất ngon. Anh Ttư vấn  có tâm lắm : nếu chiều tối em bay thì trưa mai em hãy lấy bánh ít cho mới và ngon , mẻ này sáng mai anh giao. Và đúng như vậy, về bánh ngon dẻo ai cũng khen ngon. Chỉ tiếc vác ít bánh hồng về quá. Bánh hồng ngon ngọt thanh nhẹ, bên ngoài có bột trắng phủ nên ăn thú vị lắm.
",0,0,0,0,0,5,0,0,0,5,0,0,an_uong mua_sam 
811,"Gia đình chúng tôi 16 người đến quán và đã đặt bàn sẵn, thật sự các món ăn ở đây rất ngon và độc đáo. Đặc biệt tôi là một người con sinh ra và
 lớn lên tại vùng đất này tôi rất thích ăn các loại mắm, quán đã mang lại cho tôi một món ăn đậm chất quê hương, mang lại hoài niệm mà bất cứ người con xa quê nào cũng nhớ “ mắm nêm ăn với bún”. Chúc cho quán ngày càng phát triển",0,0,5,5,0,0,0,0,0,5,0,0,nha_hang 
813,Khách sạn nhỏ ít phòng nên yên tĩnh. Ăn sáng vừa phải nhưng phù hợp đối với người lớn tuổi. Nhân viên hoà nhã tận tình. Vị trí rất tốt vì gần biển tuy ở trong hẻm. Vệ sinh phòng tốt và dù phòng nhỏ nhưng trang bị đơn giản hợp lý nên thoáng . Tôi thích địa điểm này và sẽ tiếp tục khi có dịp ra NT.,0,5,0,4,0,0,0,5,0,0,0,0,an_uong 
814,"Xe chạy tốt, nhân viên nhiệt tình Giao xe tận nơi. Chuyến đi khá vui đồ ăn khá ngon. Cảm ơn tôi sẽ quay lại.",0,0,0,0,5,0,0,0,0,4,5,0,an_uong 
836,"Nội thất quán đẹp, đầu tư công phu.",0,0,0,5,0,0,0,0,5,0,0,0,nha_hang an_uong 
850,Tôi không biết họ lấy những đánh giá tốt đó từ đâu. Nhưng nơi này không đáng để ghé thăm. Các nhân viên nơi chàng trai chưa từng làm việc trong một nhà hàng trước đây. Họ mang thức ăn của chúng tôi đến hàng xóm của chúng tôi và họ ghi vào hóa đơn. Họ đã quên mọi thứ. Và thức ăn không ngon chút nào. Tôi sẽ không đến đó.,1,0,1,1,0,0,0,0,1,1,0,0,giai_tri 
855,Đồ ăn tươi ngon. Giá cả phù hợp không chặt chém. Nhân viên nhanh nhẹn. Phục vụ tốt,0,0,4,5,0,0,0,0,0,5,0,0,nha_hang 
856,"Giao mua tại chi nhánh quy Nhơn và đây chỉ đập củ xã giao hỏng
",0,0,0,0,0,0,0,0,0,0,0,1,mua_sam 
893,Nhà hàng có view nhìn ra cau Thu Thiêm và công viên Bach Dang rất đẹp vào buổi tối,4,0,4,0,0,0,0,0,5,0,0,0,giai_tri 
896,"Thức ăn ổn, không có gì đáng chú ý. Tôi gọi cà phê nóng và nó ấm, gần như nguội. Tuy nhiên, nước ép trái cây họ mới làm, đó có lẽ là thứ tốt nhất mà tôi có. Dịch vụ kém. Đã cố gắng gọi cho các máy chủ nhưng họ quá bận trên điện thoại của họ. Sau đó, sau một thời gian, họ thực sự bắt đầu quét và lau sàn nhà trong khi khách hàng đang ăn. Bên trong quá tối, có lẽ cần nhiều ánh sáng hơn?",1,0,0,3,0,0,0,0,0,3,0,0,giai_tri 
901,"Thái độ nhân viên phục vụ quá tệ, nhân viên tám chuyện, đùa giỡn to tiếng, quăng ly, đồ đạc ầm ầm, nghe như tát vào mặt.",0,0,0,2,0,0,0,0,0,0,0,0,an_uong 
904,Beefsteak là tốt nhất. Một chút nóng trong nhà hàng. Điều hòa không khí thường không mở. Ở thành phố này nếu bạn muốn ăn thức ăn nước ngoài là lựa chọn tốt để đến. Hy vọng tiếp tục đi.,0,0,0,5,0,0,0,0,3,3,0,0,nha_hang 
908,"Có bãi đỗ ô tô miễn phí rộng rãi, sạch, gần biển thoáng mát, có quán nước, thức ăn bình dân, khu vui chơi cho trẻ. Đến vào buổi nào trong ngày cũng đều thích hợp.",4,0,0,0,0,0,0,4,0,0,0,0,giai_tri luu_tru 
